680,"Kaempferol(10)"
681,"Quercetin(10)"
682,"Naringenin(2)(3)(4)(5)"
683,"Apigenin(2)(3)"
684,"Apigenin(14)"
685,"Luteolin(14)"
686,"Kaempferol(14)(15)"
687,"Myricetin(14)(15)"
688,"Quercetin(14)(15)"
689,"Genistein(16)"
690,"Cyanidin(19)(20)(21)"
691,"Petunidin(19)"
692,"Delphinidin (19)"
693,"Malvidin(19)"
694,"Pelargonidin(19)"
695,"Peonidin(19)"
696,"(+)-Catechin(19)(20)(22)(23)(24)"
697,"(-)-Epigallocatechin(19)(22)(23)"
698,"(-)-Epicatechin(19)(20)(22)(23)(24)"
699,"(-)-Epicatechin 3-gallate(19)(22)(23)"
700,"(-)-Epigallocatechin 3-gallate(19)(22)(23)"
701,"(+)-Gallocatechin(19)(22)(23)"
702,"Hesperetin(19)"
703,"Naringenin(19)"
704,"Apigenin(19)(25)(26)"
705,"Luteolin(19)(25)(26)(27)"
706,"Myricetin(19)(25)(26)(27)"
707,"Quercetin(19)(20)(25)(26)(27)"
708,"Proanthocyanidin monomers(31)(32)(33)"
709,"Proanthocyanidin dimers(31)(32)(33)"
710,"Cyanidin(19)"
711,"(+)-Catechin(19)(20)(21)(22)(23)"
712,"(-)-Epigallocatechin(19)(21)(22)"
713,"(-)-Epicatechin(19)(20)(21)(22)(23)(24)"
714,"(-)-Epicatechin 3-gallate(19)(21)(22)"
715,"(-)-Epigallocatechin 3-gallate(19)(21)(22)"
716,"(+)-Gallocatechin(19)(21)(22)"
717,"Luteolin(19)(25)(26)"
